Type,Source,Source Segments,Destination,Destination Segments,Size (Bytes),Alt Text,Anchor,Status Code,Status,Crawlability,Follow,Target,Rel,Path Type,Link Path,Link Position,Link Origin
Hyperlink,https://reviews-microsite.example.net/s2/p04/p02/,s2/p04/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p04/p02/,s2/p04/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p04/p02/,s2/p04/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p06/p02/,s2/p06/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p06/p02/,s2/p06/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p06/p02/,s2/p06/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p08/p03/,s2/p08/p03,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p08/p03/,s2/p08/p03,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p08/p03/,s2/p08/p03,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p12/p01/,s2/p12/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p12/p01/,s2/p12/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p12/p01/,s2/p12/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p03/p01/,s2/p03/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p03/p01/,s2/p03/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p03/p01/,s2/p03/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p04/,s2/p04,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p04/,s2/p04,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p04/,s2/p04,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p07/,s2/p07,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p07/,s2/p07,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p07/,s2/p07,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p11/p01/,s2/p11/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p11/p01/,s2/p11/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p11/p01/,s2/p11/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p08/p01/,s2/p08/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p08/p01/,s2/p08/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p08/p01/,s2/p08/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p03/p02/,s2/p03/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p03/p02/,s2/p03/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p03/p02/,s2/p03/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p08/p05/,s2/p08/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p08/p05/,s2/p08/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p08/p05/,s2/p08/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/p05/,s2/p01/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/p05/,s2/p01/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/p05/,s2/p01/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p06/p05/,s2/p06/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p06/p05/,s2/p06/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p06/p05/,s2/p06/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p12/p02/,s2/p12/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p12/p02/,s2/p12/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p12/p02/,s2/p12/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/,s2/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/,s2/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/,s2/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p05/,s2/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p05/,s2/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p05/,s2/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p02/,s2/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p02/,s2/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p02/,s2/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p07/p05/,s2/p07/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p07/p05/,s2/p07/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p07/p05/,s2/p07/p05,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/p02/,s2/p01/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/p02/,s2/p01/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/p02/,s2/p01/p02,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/p04/,s2/p01/p04,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/p04/,s2/p01/p04,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/p04/,s2/p01/p04,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p03/,s2/p03,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p03/,s2/p03,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p03/,s2/p03,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p07/p04/,s2/p07/p04,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p07/p04/,s2/p07/p04,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p07/p04/,s2/p07/p04,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p02/p08/,s2/p02/p08,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p02/p08/,s2/p02/p08,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p02/p08/,s2/p02/p08,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div[@class='page-context']/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p12/,s2/p12,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p12/,s2/p12,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p12/,s2/p12,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/div/main/article/div/nav/ol/li[1]/a,Navigation,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/p06/p01/,s2/p01/p06/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/a,Header,HTML & Rendered HTML
Hyperlink,https://reviews-microsite.example.net/s2/p01/p06/p01/,s2/p01/p06/p01,https://reviews-microsite.example.net/s2/,s2,72981,"",link to s2,200,"",Crawlable,true,"","",Root-Relative,//body/header/div/nav/a[@class='nav-home'],Navigation,HTML & Rendered HTML
